Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-09-16,21:00,Série A,Matchweek 23,Sat,Home,W,1.0,0.0,Botafogo (RJ),1.3,0.1,42.0,,Rodrigo Battaglia,4-2-3-1,Ramon Abatti Abel,Match Report,
2023-09-23,21:00,Série A,Matchweek 24,Sat,Home,W,1.0,0.0,Cuiabá,0.6,0.4,64.0,,Rodrigo Battaglia,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-09-30,21:00,Série A,Matchweek 25,Sat,Away,W,2.0,0.0,Internacional,1.4,0.8,37.0,,Rodrigo Battaglia,4-2-3-1,Ramon Abatti Abel,Match Report,
2023-10-08,18:30,Série A,Matchweek 26,Sun,Home,L,1.0,2.0,Coritiba,0.6,0.8,62.0,,Mariano,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2023-10-19,19:00,Série A,Matchweek 27,Thu,Away,W,2.0,0.0,Palmeiras,1.1,0.7,44.0,27718.0,Guilherme Arana,4-4-2,Bruno Arleu,Match Report,
2023-10-22,16:00,Série A,Matchweek 28,Sun,Home,L,0.0,1.0,Cruzeiro,0.6,0.9,53.0,,Guilherme Arana,4-4-2,Ramon Abatti,Match Report,
2023-10-25,19:00,Série A,Matchweek 29,Wed,Away,W,2.0,1.0,Bragantino,1.4,1.9,42.0,5494.0,Guilherme Arana,4-4-2,Marcelo de Lima Henrique,Match Report,
2023-10-28,22:00,Série A,Matchweek 30,Sat,Home,W,2.0,0.0,Fluminense,1.2,0.8,47.0,,Guilherme Arana,4-4-2,Raphael Claus,Match Report,
2023-11-01,21:30,Série A,Matchweek 31,Wed,Home,W,3.0,1.0,Fortaleza,2.3,0.4,56.0,28898.0,Guilherme Arana,4-4-2,Matheus Delgado Candançan,Match Report,
2023-11-04,19:30,Série A,Matchweek 32,Sat,Away,D,1.0,1.0,América (MG),1.0,1.4,60.0,,Guilherme Arana,4-4-2,Rodrigo José Pereira de Lima,Match Report,
2023-11-09,19:00,Série A,Matchweek 33,Thu,Away,D,1.0,1.0,Corinthians,1.1,1.5,60.0,30348.0,Guilherme Arana,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-11-12,18:30,Série A,Matchweek 34,Sun,Home,W,2.0,1.0,Goiás,1.2,1.0,48.0,,Guilherme Arana,4-4-2,Marcelo de Lima Henrique,Match Report,
2023-11-26,16:00,Série A,Matchweek 35,Sun,Home,,,,Grêmio,,,,,,,,Head-to-Head,
2023-11-29,20:00,Série A,Matchweek 36,Wed,Away,,,,Flamengo,,,,,,,,Head-to-Head,
2023-12-02,,Série A,Matchweek 37,Sat,Home,,,,São Paulo,,,,,,,,Head-to-Head,
2023-12-06,,Série A,Matchweek 38,Wed,Away,,,,Bahia,,,,,,,,Head-to-Head,
