Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Bruno Uvini,BRA,DF,32,19,15,1403.0,15.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.7,1.4,1.0,38.0,1.0,0.06,0.0,0.06,0.06,0.06,0.05,0.05,0.09,0.05,0.09,gremio,Brasileiro,Bruno Uvini (gremio)
João Pedro Pepê,BRA,MF,25,15,14,1187.0,13.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.3,1.1,15.0,77.0,33.0,0.08,0.08,0.15,0.08,0.15,0.06,0.03,0.08,0.06,0.08,gremio,Brasileiro,João Pedro Pepê (gremio)
João Pedro,ITA,FW,31,13,10,612.0,6.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,8.0,6.0,36.0,0.0,0.15,0.15,0.0,0.15,0.15,0.05,0.2,0.15,0.2,gremio,Brasileiro,João Pedro (gremio)
Fábio,BRA,DF,33,12,9,708.0,7.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.8,1.0,17.0,32.0,52.0,0.0,0.25,0.25,0.0,0.25,0.03,0.1,0.12,0.03,0.12,gremio,Brasileiro,Fábio (gremio)
Vinícius,BRA,FW,32,14,8,654.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.9,1.9,1.0,2.9,11.0,44.0,39.0,0.14,0.0,0.14,0.14,0.14,0.26,0.13,0.39,0.26,0.39,gremio,Brasileiro,Vinícius (gremio)
Nathan,BRA,"MF,FW",27,17,7,618.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,1.0,2.1,12.0,35.0,35.0,0.15,0.15,0.29,0.15,0.29,0.16,0.15,0.31,0.16,0.31,gremio,Brasileiro,Nathan (gremio)
Everton,BRA,"FW,MF",26,25,6,1045.0,11.6,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,3.4,3.4,1.0,4.4,20.0,45.0,57.0,0.43,0.17,0.6,0.43,0.6,0.29,0.09,0.38,0.29,0.38,gremio,Brasileiro,Everton (gremio)
Rodrigo Ely,BRA,DF,30,7,6,485.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,gremio,Brasileiro,Rodrigo Ely (gremio)
Pedro Geromel,BRA,DF,38,7,6,468.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,gremio,Brasileiro,Pedro Geromel (gremio)
Cuiabano,BRA,"DF,MF",20,9,5,466.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.2,0.7,12.0,16.0,30.0,0.19,0.0,0.19,0.19,0.19,0.1,0.03,0.13,0.1,0.13,gremio,Brasileiro,Cuiabano (gremio)
Lucas Besozzi,ARG,"FW,MF",20,12,5,399.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,30.0,23.0,47.0,0.23,0.23,0.45,0.23,0.45,0.07,0.09,0.16,0.07,0.16,gremio,Brasileiro,Lucas Besozzi (gremio)
Ferreira,BRA,"FW,MF",25,21,4,888.0,9.9,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,2.5,2.5,1.7,4.2,43.0,50.0,102.0,0.3,0.3,0.61,0.3,0.61,0.25,0.17,0.43,0.25,0.43,gremio,Brasileiro,Ferreira (gremio)
Gustavo Martins Santos,BRA,"DF,MF",21,14,4,492.0,5.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.2,1.2,5.0,27.0,6.0,0.18,0.18,0.37,0.18,0.37,0.19,0.03,0.22,0.19,0.22,gremio,Brasileiro,Gustavo Martins Santos (gremio)
Diogo Barbosa,BRA,DF,31,6,4,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,8.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,gremio,Brasileiro,Diogo Barbosa (gremio)
Ronald,BRA,MF,20,7,4,314.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,2.0,13.0,2.0,0.29,0.0,0.29,0.29,0.29,0.16,0.07,0.23,0.16,0.23,gremio,Brasileiro,Ronald (gremio)
Lucas Milla,BRA,MF,20,8,4,303.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,5.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,gremio,Brasileiro,Lucas Milla (gremio)
Thomas Luciano,BRA,DF,21,6,3,312.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,gremio,Brasileiro,Thomas Luciano (gremio)
Lucas Silva,BRA,MF,30,4,3,222.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,gremio,Brasileiro,Lucas Silva (gremio)
Adriel,BRA,GK,22,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Adriel (gremio)
Andre Martins,BRA,"FW,MF",21,18,1,321.0,3.6,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.2,1.2,0.6,1.9,6.0,14.0,26.0,0.84,0.0,0.84,0.84,0.84,0.35,0.18,0.53,0.35,0.53,gremio,Brasileiro,Andre Martins (gremio)
Zinho,BRA,"FW,MF",20,7,1,244.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.8,15.0,7.0,24.0,0.0,0.37,0.37,0.0,0.37,0.08,0.2,0.28,0.08,0.28,gremio,Brasileiro,Zinho (gremio)
Josué,BRA,MF,18,4,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,gremio,Brasileiro,Josué (gremio)
Brenno,BRA,GK,24,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Brenno (gremio)
Caíque,BRA,GK,26,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Caíque (gremio)
Wesley,BRA,DF,19,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Wesley (gremio)
Juan Iturbe,PAR,"FW,MF",30,5,1,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Juan Iturbe (gremio)
Nathan Fernandes,BRA,"FW,MF",18,7,0,163.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.5,5.0,3.0,16.0,0.55,0.0,0.55,0.55,0.55,0.24,0.02,0.26,0.24,0.26,gremio,Brasileiro,Nathan Fernandes (gremio)
Luan Vieira,BRA,"FW,MF",30,5,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Luan Vieira (gremio)
Darlan Mendes,BRA,MF,25,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,gremio,Brasileiro,Darlan Mendes (gremio)
Gustavinho,BRA,"FW,MF",22,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.06,0.27,1.33,1.06,1.33,gremio,Brasileiro,Gustavinho (gremio)
Freddy Noguera,PAR,FW,19,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Freddy Noguera (gremio)
Nata,BRA,"FW,DF",22,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Nata (gremio)
Lian,BRA,MF,18,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Lian (gremio)
João Vitor,BRA,MF,18,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,João Vitor (gremio)
Ronald Barcellos,BRA,FW,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Ronald Barcellos (gremio)
Gustavo Gomes,BRA,MF,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Gustavo Gomes (gremio)
Zé Guilherme,BRA,DF,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Zé Guilherme (gremio)
Jhonata Robert,BRA,FW,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Jhonata Robert (gremio)
Felipe Scheibig,BRA,GK,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Felipe Scheibig (gremio)
Gabriel Silva,BRA,MF,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Gabriel Silva (gremio)
Viery,BRA,DF,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gremio,Brasileiro,Viery (gremio)
Alan Patrick,BRA,"MF,FW",32,31,25,2200.0,24.4,3.0,5.0,8.0,2.0,1.0,1.0,6.0,0.0,3.9,3.1,4.9,8.0,58.0,148.0,112.0,0.12,0.2,0.33,0.08,0.29,0.16,0.2,0.36,0.13,0.33,internacional,Brasileiro,Alan Patrick (internacional)
Fabricio Bustos,ARG,DF,27,25,24,2139.0,23.8,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.6,0.6,2.8,3.4,36.0,93.0,131.0,0.13,0.08,0.21,0.13,0.21,0.03,0.12,0.14,0.03,0.14,internacional,Brasileiro,Fabricio Bustos (internacional)
Vitão,BRA,DF,23,25,24,2010.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,0.5,1.2,13.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,internacional,Brasileiro,Vitão (internacional)
Wanderson,BRA,"FW,MF",29,29,23,2091.0,23.2,6.0,2.0,8.0,6.0,0.0,0.0,3.0,0.0,4.0,4.0,2.3,6.4,91.0,61.0,156.0,0.26,0.09,0.34,0.26,0.34,0.17,0.1,0.27,0.17,0.27,internacional,Brasileiro,Wanderson (internacional)
Gabriel Mercado,ARG,DF,36,22,21,1820.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.5,0.5,0.2,0.8,1.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,internacional,Brasileiro,Gabriel Mercado (internacional)
Renê,BRA,DF,31,24,20,1924.0,21.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,1.8,2.3,52.0,144.0,50.0,0.05,0.05,0.09,0.05,0.09,0.02,0.08,0.11,0.02,0.11,internacional,Brasileiro,Renê (internacional)
Johnny Cardoso,USA,MF,22,19,18,1437.0,16.0,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,1.1,1.1,0.9,2.0,18.0,64.0,24.0,0.13,0.13,0.25,0.13,0.25,0.07,0.06,0.13,0.07,0.13,internacional,Brasileiro,Johnny Cardoso (internacional)
Mauricio,BRA,"FW,MF",22,22,18,1424.0,15.8,5.0,3.0,8.0,5.0,0.0,0.0,3.0,0.0,4.5,4.5,2.1,6.6,25.0,52.0,96.0,0.32,0.19,0.51,0.32,0.51,0.28,0.13,0.42,0.28,0.42,internacional,Brasileiro,Mauricio (internacional)
Luiz Adriano,BRA,FW,36,26,17,1276.0,14.2,3.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,2.6,2.6,1.3,3.9,3.0,22.0,47.0,0.21,0.07,0.28,0.21,0.28,0.18,0.09,0.28,0.18,0.28,internacional,Brasileiro,Luiz Adriano (internacional)
Carlos de Pena,URU,"MF,FW",31,24,16,1380.0,15.3,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,1.4,1.4,0.9,2.3,22.0,79.0,55.0,0.13,0.0,0.13,0.13,0.13,0.09,0.06,0.15,0.09,0.15,internacional,Brasileiro,Carlos de Pena (internacional)
Sergio Rochet,URU,GK,30,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,internacional,Brasileiro,Sergio Rochet (internacional)
Pedro Henrique,BRA,"FW,MF",33,24,14,1205.0,13.4,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,3.3,2.5,1.0,3.5,39.0,24.0,117.0,0.07,0.15,0.22,0.0,0.15,0.25,0.07,0.32,0.19,0.26,internacional,Brasileiro,Pedro Henrique (internacional)
Enner Valencia,ECU,FW,34,18,14,1194.0,13.3,6.0,1.0,7.0,6.0,0.0,1.0,4.0,0.0,7.1,6.2,0.9,7.1,37.0,13.0,126.0,0.45,0.08,0.53,0.45,0.53,0.53,0.07,0.61,0.47,0.54,internacional,Brasileiro,Enner Valencia (internacional)
Charles Aránguiz,CHI,"MF,FW",34,19,13,1008.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.2,2.1,5.0,77.0,24.0,0.0,0.09,0.09,0.0,0.09,0.09,0.11,0.19,0.09,0.19,internacional,Brasileiro,Charles Aránguiz (internacional)
Nicolás Hernández,COL,DF,25,21,12,1278.0,14.2,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,1.0,1.2,26.0,65.0,2.0,0.0,0.14,0.14,0.0,0.14,0.01,0.07,0.08,0.01,0.08,internacional,Brasileiro,Nicolás Hernández (internacional)
Romulo,BRA,"MF,DF",23,19,12,1190.0,13.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,1.2,12.0,37.0,29.0,0.08,0.0,0.08,0.08,0.08,0.08,0.01,0.09,0.08,0.09,internacional,Brasileiro,Romulo (internacional)
Igor Gomes,BRA,DF,22,20,11,1136.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.3,0.9,30.0,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.07,0.05,0.07,internacional,Brasileiro,Igor Gomes (internacional)
Keiller,BRA,GK,27,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,internacional,Brasileiro,Keiller (internacional)
John,BRA,GK,27,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,internacional,Brasileiro,John (internacional)
Gabriel,BRA,MF,31,13,9,754.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.4,7.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,internacional,Brasileiro,Gabriel (internacional)
Gustavo Campanharo,BRA,MF,31,13,8,649.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.0,0.1,8.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,internacional,Brasileiro,Gustavo Campanharo (internacional)
Bruno Henrique,BRA,MF,34,16,7,817.0,9.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.1,1.1,1.2,2.3,15.0,61.0,22.0,0.22,0.0,0.22,0.22,0.22,0.12,0.13,0.26,0.12,0.26,internacional,Brasileiro,Bruno Henrique (internacional)
Dalbert Henrique,BRA,DF,30,9,7,497.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,5.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.04,internacional,Brasileiro,Dalbert Henrique (internacional)
Matheus Dias,BRA,"MF,FW",26,14,6,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.3,9.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,internacional,Brasileiro,Matheus Dias (internacional)
Rodrigo Moledo,BRA,DF,36,7,5,478.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,internacional,Brasileiro,Rodrigo Moledo (internacional)
Lucca Holanda,BRA,FW,20,18,3,486.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.6,0.6,0.1,0.7,10.0,2.0,47.0,0.0,0.19,0.19,0.0,0.19,0.1,0.02,0.13,0.1,0.13,internacional,Brasileiro,Lucca Holanda (internacional)
Alexandre Alemão,BRA,FW,25,9,3,340.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.1,1.4,7.0,7.0,37.0,0.26,0.0,0.26,0.26,0.26,0.33,0.04,0.36,0.33,0.36,internacional,Brasileiro,Alexandre Alemão (internacional)
Thauan Lara,BRA,"DF,MF",19,8,3,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,5.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.1,0.03,0.1,internacional,Brasileiro,Thauan Lara (internacional)
Hugo Mallo,ESP,DF,32,6,3,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.1,0.4,4.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,internacional,Brasileiro,Hugo Mallo (internacional)
Gabriel Baralhas,BRA,MF,25,5,2,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,internacional,Brasileiro,Gabriel Baralhas (internacional)
Jean Dias,BRA,"FW,MF",33,10,1,321.0,3.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,12.0,5.0,26.0,0.28,0.28,0.56,0.28,0.56,0.28,0.09,0.37,0.28,0.37,internacional,Brasileiro,Jean Dias (internacional)
Gabriel Barros,BRA,"MF,FW",22,4,1,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.26,0.12,0.26,internacional,Brasileiro,Gabriel Barros (internacional)
João Dalla Corte,BRA,DF,17,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,internacional,Brasileiro,João Dalla Corte (internacional)
Estevão,BRA,MF,21,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,internacional,Brasileiro,Estevão (internacional)
Lucas Ramos,BRA,FW,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,internacional,Brasileiro,Lucas Ramos (internacional)
Anthoni,BRA,GK,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,internacional,Brasileiro,Anthoni (internacional)
Felipe,BRA,DF,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,internacional,Brasileiro,Felipe (internacional)
Emerson Júnior,BRA,GK,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,internacional,Brasileiro,Emerson Júnior (internacional)
Vinicius Rangel,BRA,DF,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,internacional,Brasileiro,Vinicius Rangel (internacional)
Wéverton,BRA,GK,35,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,palmeiras,Brasileiro,Wéverton (palmeiras)
Gustavo Gómez,PAR,DF,30,29,29,2522.0,28.0,2.0,3.0,5.0,2.0,0.0,0.0,9.0,1.0,2.1,2.1,2.8,4.8,13.0,82.0,19.0,0.07,0.11,0.18,0.07,0.18,0.07,0.1,0.17,0.07,0.17,palmeiras,Brasileiro,Gustavo Gómez (palmeiras)
Zé Rafael,BRA,MF,30,27,27,2234.0,24.8,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,1.2,1.2,1.6,2.8,36.0,129.0,33.0,0.08,0.08,0.16,0.08,0.16,0.05,0.06,0.11,0.05,0.11,palmeiras,Brasileiro,Zé Rafael (palmeiras)
Joaquín Piquerez,URU,DF,25,26,26,2287.0,25.4,3.0,4.0,7.0,2.0,1.0,1.0,5.0,0.0,1.9,1.1,2.5,3.6,49.0,121.0,149.0,0.12,0.16,0.28,0.08,0.24,0.07,0.1,0.17,0.04,0.14,palmeiras,Brasileiro,Joaquín Piquerez (palmeiras)
Raphael Veiga,BRA,MF,28,27,26,2100.0,23.3,8.0,7.0,15.0,7.0,1.0,2.0,5.0,0.0,6.9,5.3,5.5,10.8,67.0,161.0,112.0,0.34,0.3,0.64,0.3,0.6,0.29,0.23,0.53,0.23,0.46,palmeiras,Brasileiro,Raphael Veiga (palmeiras)
Mayke,BRA,"DF,FW",31,30,25,2247.0,25.0,1.0,5.0,6.0,1.0,0.0,0.0,6.0,0.0,0.8,0.8,4.3,5.1,47.0,139.0,157.0,0.04,0.2,0.24,0.04,0.24,0.03,0.17,0.2,0.03,0.2,palmeiras,Brasileiro,Mayke (palmeiras)
Artur,BRA,FW,25,27,22,1755.0,19.5,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,4.6,4.6,3.1,7.8,75.0,81.0,206.0,0.26,0.1,0.36,0.26,0.36,0.24,0.16,0.4,0.24,0.4,palmeiras,Brasileiro,Artur (palmeiras)
Luan Garcia,BRA,DF,30,23,21,1819.0,20.2,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.9,1.9,0.6,2.5,12.0,80.0,0.0,0.05,0.05,0.1,0.05,0.1,0.1,0.03,0.12,0.1,0.12,palmeiras,Brasileiro,Luan Garcia (palmeiras)
